"Mazda 626" "$ 2 339 195 000 сом" " 1989 г., 2 л., механика,универсал, бензин,руль слева, цвет: серебристый" https://im.mashina.kg/tachka/images//c/1/1/c118d0e2fa6353ad6f61580695a6ad16_240x180.jpg
"Honda Accord" "$ 7 200 600 192 сом" " 2001 г., 2 л., автомат,седан, бензин,руль справа, цвет: серебристый" https://im.mashina.kg/tachka/images//c/9/3/c93771e69a6dc72bb42d8c929499b75d_240x180.jpg
"BMW X7" "$ 120 000 10 003 200 сом" " 2019 г., 3 л., автомат,внедорожник 5 дв., бензин,руль слева, 70 000 км, цвет: черный" https://im.mashina.kg/tachka/images//0/b/3/0b319b13f2b16e4738aca1cfe4391273_240x180.jpg
"Honda Fit" "$ 7 917 660 000 сом" " 2003 г., 1.3 л., вариатор,хэтчбек 5 дв., бензин,руль справа, 260 000 км, цвет: белый" https://im.mashina.kg/tachka/images//0/c/1/0c12428407551cf90250301e40a4b4d5_240x180.jpg
"Hyundai Getz" "$ 3 959 330 000 сом" " 2003 г., 1.1 л., механика,хэтчбек 5 дв., бензин,руль слева, цвет: красный" https://im.mashina.kg/tachka/images//7/6/7/767566577f536e57465bfab75d5ff5a8_240x180.jpg
"Lexus LX" "$ 58 000 4 834 880 сом" " 2013 г., 5.7 л., автомат,внедорожник 5 дв., бензин,руль слева, цвет: черный" https://im.mashina.kg/tachka/images//7/4/8/748032ac4c3bf02d1e3c999406ed1d5b_240x180.jpg
"Toyota Estima" "$ 8 037 670 000 сом" " 2003 г., 2.4 л., автомат,минивэн, бензин,руль слева, цвет: серый" https://im.mashina.kg/tachka/images//d/f/a/dfa5a51597daa10d2ccfdddc363ae5b5_240x180.jpg
"Toyota Camry" "$ 30 000 2 500 800 сом" " 2017 г., 2.5 л., вариатор,седан, гибрид,руль слева, 130 000 км, цвет: серый" https://im.mashina.kg/tachka/images//0/7/d/07dcae67a2c0cd63bbec7e93276536d8_240x180.jpg
"Daewoo Matiz" "$ 2 099 175 000 сом" " 2007 г., 0.8 л., механика,хэтчбек 5 дв., бензин,руль слева, 224 519 км, цвет: бежевый" https://im.mashina.kg/tachka/images//3/b/8/3b804d56f2ecd4973e59f89047a3fc2e_240x180.jpg
"Lexus GX" "$ 24 500 2 042 320 сом" " 2006 г., 4.7 л., автомат,внедорожник 5 дв., бензин,руль слева, 219 000 км, цвет: золотистый" https://im.mashina.kg/tachka/images//8/6/5/865fd8d03ba77c25989192168421c15a_240x180.jpg
"Kia Rio" "$ 14 300 1 192 048 сом" " 2018 г., 1.6 л., автомат,седан, бензин,руль слева, 117 000 км, цвет: белый" https://im.mashina.kg/tachka/images//a/1/3/a13ad8be0efa1b115149fa2dc583ac2a_240x180.jpg
"Toyota Avalon" "$ 23 999 2 000 557 сом" " 2016 г., 2.5 л., вариатор,седан, гибрид,руль слева, 74 000 км, цвет: черный" https://im.mashina.kg/tachka/images//a/a/7/aa7c80e764f3dd8461f2c40d76a17a1b_240x180.jpg
"Toyota Camry" "$ 18 700 1 558 832 сом" " 2015 г., 2.5 л., вариатор,седан, гибрид,руль слева, 97 000 км, цвет: серебристый" https://im.mashina.kg/tachka/images//3/4/3/3436d8719e51c5861f0f4d6977b7f6f3_240x180.jpg
"Mazda Demio" "$ 5 038 420 000 сом" " 2002 г., 1.3 л., автомат,хэтчбек 5 дв., бензин,руль справа, 309 500 км, цвет: серебристый" https://im.mashina.kg/tachka/images//6/6/0/660c114695bffa01cd2fba85df89e4f6_240x180.jpg
"Honda Jazz" "$ 7 900 658 544 сом" " 2005 г., 1.3 л., вариатор,хэтчбек 5 дв., бензин,руль слева, 220 000 км, цвет: красный" https://im.mashina.kg/tachka/images//f/9/7/f97338174155442d4bb0fb087a318322_240x180.jpg
"Honda Accord" "$ 5 800 483 488 сом" " 2000 г., 1.8 л., автомат,седан, бензин,руль справа, цвет: серебристый" https://im.mashina.kg/tachka/images//7/c/7/7c7bb5276a9dbad0f1c3ed4b948440a4_240x180.jpg
"Lexus LX" "$ 65 000 5 418 400 сом" " 2014 г., 5.7 л., автомат,внедорожник 5 дв., бензин,руль слева, цвет: белый" https://im.mashina.kg/tachka/images//1/d/8/1d89b255c5b303573df098e29453fbf0_240x180.jpg
"Mercedes-Benz E-класс" "$ 6 598 550 000 сом" " 2002 г., 2.1 л., автомат,седан, дизель,руль слева, 220 000 км, цвет: синий" https://im.mashina.kg/tachka/images//c/f/b/cfbce39f3c7a91c56a083fa96be88d78_240x180.jpg
"Honda Odyssey" "$ 7 000 583 520 сом" " 2004 г., 2.4 л., автомат,минивэн, бензин,руль справа, 888 999 км, цвет: фиолетовый" https://im.mashina.kg/tachka/images//7/6/3/76358d1dee49f91149ac670fe5dece6a_240x180.jpg
"Mercedes-Benz GL-класс" "$ 16 000 1 333 760 сом" " 2006 г., 4.7 л., автомат,внедорожник 5 дв., бензин,руль слева, 130 000 км, цвет: бежевый" https://im.mashina.kg/tachka/images//5/7/c/57c4763886b61c3ad050923b4097dd9e_240x180.jpg
"Lexus LX" "$ 65 000 5 418 400 сом" " 2014 г., 5.7 л., автомат,внедорожник 5 дв., бензин,руль слева, 150 000 км, цвет: черный" https://im.mashina.kg/tachka/images//2/a/7/2a760c0b44fa13e165c435cd8006cd3f_240x180.jpg
"Honda Odyssey" "$ 5 500 458 480 сом" " 2000 г., 2.3 л., автомат,минивэн, бензин,руль справа, 496 000 км, цвет: серебристый" https://im.mashina.kg/tachka/images//f/6/5/f65a0122f07e4fc036c5ee3df2a034ed_240x180.jpg
"Lexus LX" "$ 24 000 2 000 640 сом" " 2005 г., 4.7 л., автомат,внедорожник 5 дв., бензин,руль слева, 340 000 км, цвет: белый" https://im.mashina.kg/tachka/images//1/9/b/19befa12d4a49e5e4bad4ec6cb2ef9e9_240x180.jpg
"Mazda MPV" "$ 6 800 566 848 сом" " 2002 г., 2 л., механика,компактвэн, бензин,руль слева, 280 000 км, цвет: серебристый" https://im.mashina.kg/tachka/images//0/7/9/079994bd677078959f2fa99881629485_240x180.jpg
"Daewoo Matiz" "$ 2 819 235 000 сом" " 2002 г., 0.8 л., автомат,хэтчбек 5 дв., бензин,руль слева, 200 000 км, цвет: красный" https://im.mashina.kg/tachka/images//d/1/8/d18350b090b7fbd04b993b1dee2ac988_240x180.jpg
"Toyota Camry" "$ 9 000 750 240 сом" " 2002 г., 2.4 л., автомат,седан, бензин,руль справа, 270 000 км, цвет: серебристый" https://im.mashina.kg/tachka/images//f/2/b/f2bfdd6287518c5ea84c18b30f6fbe74_240x180.jpg
"Toyota Camry" "$ 27 900 2 325 744 сом" " 2019 г., 2.5 л., автомат,седан, бензин,руль слева, 85 000 км, цвет: черный" https://im.mashina.kg/tachka/images//1/e/2/1e257fad613f6fa1242ad6a94a75c467_240x180.jpg
"Mercedes-Benz S-класс" "$ 6 200 516 832 сом" " 2001 г., 3.2 л., автомат,седан, бензин,руль справа, цвет: серый" https://im.mashina.kg/tachka/images//e/a/b/eabb4768611cf261815f5049c2de3e0a_240x180.jpg
"ВАЗ (Lada) 2107" "$ 2 399 200 000 сом" " 2008 г., 1.6 л., механика,седан, бензин,руль слева, цвет: вишня" https://im.mashina.kg/tachka/images//e/6/b/e6b97af1027e7750db6a94828dd67be4_240x180.jpg
"Toyota Camry" "$ 21 000 1 750 560 сом" " 2016 г., 2.5 л., автомат,седан, бензин,руль слева, 97 000 км, цвет: черный" https://im.mashina.kg/tachka/images//0/1/e/01ed3afdc7f533850e79fa13890dd873_240x180.jpg
"Daewoo Matiz" "$ 1 799 150 000 сом" " 1998 г., 0.8 л., механика,хэтчбек 5 дв., бензин,руль слева, 325 845 км, цвет: красный" https://im.mashina.kg/tachka/images//3/d/0/3d0a8bcbe600d5bf448ba0407230f72f_240x180.jpg
"Toyota Kluger" "$ 10 150 846 104 сом" " 2002 г., 3 л., автомат,внедорожник 5 дв., бензин,руль справа, 250 000 км, цвет: золотистый" https://im.mashina.kg/tachka/images//3/a/0/3a0073162f70429c0d36734765a64197_240x180.jpg
"Lexus GS" "$ 27 500 2 292 400 сом" " 2013 г., 3.5 л., вариатор,седан, гибрид,руль слева, 129 000 км, цвет: белый" https://im.mashina.kg/tachka/images//5/f/f/5ff913c163d0c2798ccc6402d8b0e16b_240x180.jpg
"Daewoo Matiz" "$ 3 599 300 000 сом" " 2005 г., 0.8 л., механика,хэтчбек 5 дв., бензин,руль слева, 230 000 км, цвет: белый" https://im.mashina.kg/tachka/images//2/e/1/2e163efa85bf4ed58e5167c4569202f9_240x180.jpg
"Hyundai Santa Fe" "$ 32 000 2 667 520 сом" " 2018 г., 2 л., автомат,внедорожник 5 дв., дизель,руль слева, 86 000 км, цвет: белый" https://im.mashina.kg/tachka/images//9/7/6/976a814af54fc3c0c9d8e6f07ba343bc_240x180.jpg
"Lexus RX" "$ 16 900 1 408 784 сом" " 2006 г., 3.5 л., автомат,внедорожник 5 дв., бензин,руль слева, 155 000 км, цвет: голубой" https://im.mashina.kg/tachka/images//a/9/0/a90ae35862b3901fdef77e9ec645e755_240x180.jpg
"Mercedes-Benz S-класс" "$ 45 000 3 751 200 сом" " 2011 г., 4.7 л., автомат,седан, бензин,руль слева, 98 000 км, цвет: черный" https://im.mashina.kg/tachka/images//8/8/5/88516d1c66d6d3e4f420acd197486e58_240x180.jpg
"Honda Civic" "$ 6 838 570 000 сом" " 2008 г., 1.8 л., автомат,седан, бензин,руль слева, 290 000 км, цвет: серый" https://im.mashina.kg/tachka/images//8/3/9/8398e6d8219dea9ce923dae2105e9e43_240x180.jpg
"Honda Fit" "$ 8 000 666 880 сом" " 2009 г., 1.3 л., вариатор,хэтчбек 5 дв., бензин,руль справа, 260 000 км, цвет: черный" https://im.mashina.kg/tachka/images//a/4/d/a4d070628080224bd23ba0aa5a1a102b_240x180.jpg
"Nissan Almera Tino" "$ 5 000 416 800 сом" " 2002 г., 1.8 л., автомат,компактвэн, бензин,руль справа, 212 000 км, цвет: серебристый" https://im.mashina.kg/tachka/images//5/9/0/59036eda83328c9b4d7a5881197c3d1f_240x180.jpg
"Hyundai Sonata" "$ 14 700 1 225 392 сом" " 2017 г., 2.4 л., автомат,седан, бензин,руль слева, 121 242 км, цвет: серебристый" https://im.mashina.kg/tachka/images//0/2/8/0287e87e9fefd8e708ab44a2e84aa565_240x180.jpg
"Lexus GX" "$ 50 000 4 168 000 сом" " 2014 г., 4.6 л., автомат,внедорожник 5 дв., бензин,руль слева, 102 000 км, цвет: белый" https://im.mashina.kg/tachka/images//7/3/5/735983eb96836844fe6251d5b9e8dfbb_240x180.jpg
"Mercedes-Benz E-класс" "$ 8 490 707 726 сом" " 2000 г., 3.2 л., автомат,седан, бензин,руль слева, 300 000 км, цвет: фиолетовый" https://im.mashina.kg/tachka/images//f/3/2/f328e6992f1283d35aaa2bb600524585_240x180.jpg
"Toyota Camry" "$ 19 000 1 583 840 сом" " 2014 г., 2.5 л., автомат,седан, бензин,руль слева, 98 000 км, цвет: белый" https://im.mashina.kg/tachka/images//1/e/e/1eec05c35e8718a9c248a34b41e5ccb5_240x180.jpg
"Nissan Prairie" "$ 2 999 250 000 сом" " 1991 г., 2 л., механика,компактвэн, бензин,руль слева, 180 000 км, цвет: серебристый" https://im.mashina.kg/tachka/images//4/d/7/4d7c4d5c43e2895c2d172ab496bd1f06_240x180.jpg
"Lexus LX" "$ 71 000 5 918 560 сом" " 2014 г., 5.7 л., автомат,внедорожник 5 дв., бензин,руль слева, 99 000 км, цвет: белый" https://im.mashina.kg/tachka/images//9/a/c/9acf2b403ba42445c26e6f7205de5217_240x180.jpg
"Daewoo Nexia" "$ 2 600 216 736 сом" " 2010 г., 1.6 л., механика,седан, бензин,руль слева, 180 000 км, цвет: белый" https://im.mashina.kg/tachka/images//9/4/6/946ea03477b7a4db0f6efbb8559ed5d2_240x180.jpg
"Toyota Camry" "$ 40 000 3 334 400 сом" " 2021 г., 2.5 л., вариатор,седан, гибрид,руль слева, 23 097 км, цвет: серебристый" https://im.mashina.kg/tachka/images//4/3/b/43b2a4c78072365fccf6fdf27c9cdaa1_240x180.jpg
"Subaru Outback" "$ 13 600 1 133 696 сом" " 2013 г., 2.5 л., вариатор,универсал, бензин,руль слева, 230 000 км, цвет: серый" https://im.mashina.kg/tachka/images//a/4/0/a40ce0643047fe196d54422c44ecc722_240x180.jpg
"Mercedes-Benz E-класс" "$ 7 300 608 528 сом" " 2001 г., 3.2 л., автомат,седан, дизель,руль слева, 261 000 км, цвет: серый" https://im.mashina.kg/tachka/images//9/f/e/9fef9b004128b03ec667e759696a4a18_240x180.jpg
"Mercedes-Benz E-класс" "$ 7 300 608 528 сом" " 2001 г., 3.2 л., автомат,седан, дизель,руль слева, 261 000 км, цвет: серый" https://im.mashina.kg/tachka/images//9/f/e/9fef9b004128b03ec667e759696a4a18_240x180.jpg
"ВАЗ (Lada) 2106" "$ 720 60 000 сом" " 1986 г., 1.6 л., механика,седан, бензин,руль слева, цвет: белый" https://im.mashina.kg/tachka/images//2/e/3/2e3937d46d30f6cd6bb23b75281f1965_240x180.jpg
"Subaru Outback" "$ 22 000 1 833 920 сом" " 2018 г., 2.5 л., вариатор,универсал, бензин,руль слева, 171 000 км, цвет: серый" https://im.mashina.kg/tachka/images//a/0/5/a05eec6f4144a6d5e59e13efaa43c0ec_240x180.jpg
"Honda CR-V" "$ 13 800 1 150 368 сом" " 2007 г., 2 л., автомат,внедорожник 5 дв., бензин,руль слева, 196 000 км, цвет: черный" https://im.mashina.kg/tachka/images//e/f/5/ef572382bc77e866c409e9ac786dde27_240x180.jpg
"Toyota Ist" "$ 6 958 580 000 сом" " 2003 г., 1.3 л., автомат,хэтчбек 5 дв., бензин,руль справа, цвет: серебристый" https://im.mashina.kg/tachka/images//2/2/6/226b91af96aa78369b36c17900f01335_240x180.jpg
"Daewoo Magnus" "$ 3 599 300 000 сом" " 2001 г., 2 л., механика,седан, бензин,руль слева, 400 000 км, цвет: белый" https://im.mashina.kg/tachka/images//a/9/4/a94fb5f2a2ab75388c86b09961f09789_240x180.jpg
"Nissan Murano" "$ 8 000 666 880 сом" " 2004 г., 3.5 л., вариатор,внедорожник 5 дв., бензин,руль слева, цвет: коричневый" https://im.mashina.kg/tachka/images//a/a/e/aae7a62bc94d72d31911fd4efe0d80d6_240x180.jpg
"Toyota ISis" "$ 8 600 716 896 сом" " 2005 г., 1.8 л., автомат,компактвэн, бензин,руль справа, 179 500 км, цвет: белый" https://im.mashina.kg/tachka/images//6/4/6/646ada3b86e01638ae55f84e9d8e3010_240x180.jpg
"Volkswagen Passat" "$ 4 850 404 296 сом" " 2003 г., 2 л., механика,универсал, бензин,руль слева, 205 125 км, цвет: серебристый" https://im.mashina.kg/tachka/images//d/9/f/d9f40a6ab50c323f488440d5f049c46d_240x180.jpg
"Daewoo Matiz" "$ 3 479 290 000 сом" " 2013 г., 0.8 л., механика,хэтчбек 5 дв., бензин,руль слева, 169 163 км, цвет: синий" https://im.mashina.kg/tachka/images//a/7/9/a79afbce607cec94a76810e4215fa13e_240x180.jpg
"BMW X5" "$ 16 500 1 375 440 сом" " 2005 г., 4.8 л., автомат,внедорожник 5 дв., бензин,руль слева, 270 000 км, цвет: серебристый" https://im.mashina.kg/tachka/images//e/a/e/eaefc458f84752e2eada97f2dbf0845b_240x180.jpg
"Lexus IS" "$ 28 500 2 375 760 сом" " 2014 г., 2.5 л., автомат,седан, бензин,руль слева, 120 000 км, цвет: белый" https://im.mashina.kg/tachka/images//2/7/6/276fe407acf5d179474591758d118e0f_240x180.jpg
"Honda CR-V" "$ 7 500 625 200 сом" " 2000 г., 2 л., автомат,внедорожник 5 дв., бензин,руль слева, 190 000 км, цвет: серебристый" https://im.mashina.kg/tachka/images//c/7/e/c7e4f32b09948e53cdb40280330138ea_240x180.jpg
"Honda Fit" "$ 7 500 625 200 сом" " 2003 г., 1.3 л., вариатор,хэтчбек 5 дв., бензин,руль справа, 119 000 км, цвет: белый" https://im.mashina.kg/tachka/images//5/d/0/5d07ce76f445200b0e30db22a21f6b33_240x180.jpg
"Toyota Harrier" "$ 11 700 975 312 сом" " 2004 г., 2.4 л., автомат,внедорожник 5 дв., бензин,руль справа, 324 000 км, цвет: черный" https://im.mashina.kg/tachka/images//f/0/4/f04e298450bddaedbfa3350027867e6f_240x180.jpg
"Toyota Camry" "$ 17 400 1 450 464 сом" " 2015 г., 2.5 л., вариатор,седан, гибрид,руль слева, 210 000 км, цвет: черный" https://im.mashina.kg/tachka/images//d/b/f/dbf72b905ee0464e9fcc70a444db9354_240x180.jpg
"Honda CR-V" "$ 9 800 816 928 сом" " 2005 г., 2.4 л., автомат,внедорожник 5 дв., бензин,руль справа, 315 000 км, цвет: черный" https://im.mashina.kg/tachka/images//a/9/1/a9139b5e6d3dc4bd2cca3ea1522287dd_240x180.jpg
"Lexus GX" "$ 33 500 2 792 560 сом" " 2009 г., 4.7 л., автомат,внедорожник 5 дв., бензин,руль слева, 171 000 км, цвет: белый" https://im.mashina.kg/tachka/images//5/6/5/565f35a2692146105b8a8d7cf6da940f_240x180.jpg
"Toyota Estima" "$ 14 400 1 200 384 сом" " 2006 г., 2.4 л., автомат,минивэн, бензин,руль справа, 118 000 км, цвет: белый" https://im.mashina.kg/tachka/images//9/a/9/9a928effba2ab6ead73e56deeef8df44_240x180.jpg
"Lexus GX" "$ 27 500 2 292 400 сом" " 2007 г., 4.7 л., автомат,внедорожник 5 дв., бензин,руль слева, 178 555 км, цвет: серебристый" https://im.mashina.kg/tachka/images//8/1/a/81ad0ab23dfb8af8871cb439435b137e_240x180.jpg
"Toyota Camry" "$ 22 000 1 833 920 сом" " 2018 г., 2.5 л., автомат,седан, бензин,руль слева, 88 514 км, цвет: синий" https://im.mashina.kg/tachka/images//1/a/3/1a385807045e09b83d851219fdfcb80f_240x180.jpg
"Toyota Camry" "$ 27 800 2 317 408 сом" " 2019 г., 2.5 л., автомат,седан, бензин,руль слева, 40 000 км, цвет: серый" https://im.mashina.kg/tachka/images//a/3/2/a32902919aa23f8c15cb51c9ad1bb64d_240x180.jpg
"Kia Sportage" "$ 21 800 1 817 248 сом" " 2018 г., 2 л., автомат,внедорожник 5 дв., дизель,руль слева, 122 000 км, цвет: белый" https://im.mashina.kg/tachka/images//e/3/c/e3cc1b27ac22d59e30821acbe55ab370_240x180.jpg
"Lexus ES" "$ 34 000 2 834 240 сом" " 2016 г., 2.5 л., вариатор,седан, гибрид,руль слева, 74 000 км, цвет: белый" https://im.mashina.kg/tachka/images//8/1/f/81f674e0eb5b291987b75760d458c589_240x180.jpg
"Toyota Camry" "$ 25 000 2 084 000 сом" " 2018 г., 2.5 л., автомат,седан, бензин,руль слева, 66 000 км, цвет: черный" https://im.mashina.kg/tachka/images//a/8/2/a82200c8700401618763b3a306f460d4_240x180.jpg
"Honda Civic" "$ 4 800 400 128 сом" " 2001 г., 1.7 л., вариатор,хэтчбек 5 дв., бензин,руль справа, цвет: белый" https://im.mashina.kg/tachka/images//7/e/d/7ed4bc852a1e9856aeac1263e1c165a0_240x180.jpg
"BMW 7 Серия" "$ 62 000 5 168 320 сом" " 2016 г., 4.4 л., автомат,седан, бензин,руль слева, 52 000 км, цвет: черный" https://im.mashina.kg/tachka/images//4/8/0/480872bd60de4f88b78266b04f7c8822_240x180.jpg
"Mercedes-Benz E-класс" "$ 8 500 708 560 сом" " 2000 г., 3.2 л., автомат,седан, бензин,руль слева, 120 000 км, цвет: синий" https://im.mashina.kg/tachka/images//d/9/4/d94babd7595ab7fe413036e6cb42bd26_240x180.jpg
"Mercedes-Benz E-класс" "$ 13 000 1 083 680 сом" " 2009 г., 2.1 л., автомат,седан, дизель,руль слева, 200 000 км, цвет: черный" https://im.mashina.kg/tachka/images//0/b/6/0b6f90c84fc70099a862970cc6bd4aed_240x180.jpg
"BMW X5" "$ 48 000 4 001 280 сом" " 2016 г., 3 л., автомат,внедорожник 5 дв., дизель,руль слева, 120 000 км, цвет: черный" https://im.mashina.kg/tachka/images//e/e/b/eebe16b5f7e85ee31d44566d313db061_240x180.jpg
"BMW 5 Серия" "$ 5 500 458 480 сом" " 1995 г., 2.5 л., механика,седан, бензин,руль слева, 300 000 км, цвет: белый" https://im.mashina.kg/tachka/images//e/3/0/e305941259efa6c902dba0cb9f960788_240x180.jpg
"Honda Fit" "$ 9 000 750 240 сом" " 2008 г., 1.5 л., автомат,хэтчбек 5 дв., бензин,руль слева, 125 000 км, цвет: хамелеон" https://im.mashina.kg/tachka/images//a/2/1/a21f7176ab529bc1bbb7ce2bc213bdd1_240x180.jpg
"Nissan Rogue" "$ 17 900 1 492 144 сом" " 2016 г., 2.5 л., вариатор,внедорожник 5 дв., бензин,руль слева, 64 000 км, цвет: черный" https://im.mashina.kg/tachka/images//4/9/d/49dc4e4b1f9ad0de7f789d8f999b840b_240x180.jpg
"Mercedes-Benz E-класс" "$ 10 800 900 288 сом" " 2003 г., 3.2 л., автомат,седан, бензин,руль слева, 230 000 км, цвет: хамелеон" https://im.mashina.kg/tachka/images//b/3/a/b3ad0d70625164f500e18fd8c037ef95_240x180.jpg
"Toyota Corolla" "$ 5 938 495 000 сом" " 2006 г., 1.4 л., механика,седан, бензин,руль слева, 305 000 км, цвет: голубой" https://im.mashina.kg/tachka/images//1/6/f/16f8ac48c120ec99a0fe218d0908439e_240x180.jpg
"Lexus ES" "$ 35 800 2 984 288 сом" " 2018 г., 2.5 л., вариатор,седан, гибрид,руль слева, 172 000 км, цвет: белый" https://im.mashina.kg/tachka/images//b/6/2/b6288ca0ede09d90a361737c1c06566e_240x180.jpg
"Lexus RX" "$ 85 000 7 085 600 сом" " 2021 г., 3.5 л., автомат,внедорожник 5 дв., бензин,руль слева, 13 000 км, цвет: черный" https://im.mashina.kg/tachka/images//e/4/e/e4e1c754a2934ad19e9c1bb4a58f5b3d_240x180.jpg
"Toyota Corolla" "$ 23 900 1 992 304 сом" " 2020 г., 1.8 л., вариатор,седан, гибрид,руль слева, 86 000 км, цвет: черный" https://im.mashina.kg/tachka/images//9/0/a/90aa9768cbc0aac196d2dd8fc39a64ef_240x180.jpg
"Toyota Camry" "$ 26 900 2 242 384 сом" " 2019 г., 2.5 л., автомат,седан, бензин,руль слева, 25 100 км, цвет: белый" https://im.mashina.kg/tachka/images//f/6/9/f695142a95189e9dd8252371099abb1e_240x180.jpg
"Toyota Camry" "$ 33 500 2 792 560 сом" " 2021 г., 2.5 л., автомат,седан, бензин,руль слева, 16 000 км, цвет: белый" https://im.mashina.kg/tachka/images//b/a/3/ba3b290ca2b94c133d4b44e6bbb152f5_240x180.jpg
"Toyota Camry" "$ 22 000 1 833 920 сом" " 2018 г., 2.5 л., автомат,седан, бензин,руль слева, 88 514 км, цвет: синий" https://im.mashina.kg/tachka/images//1/a/3/1a385807045e09b83d851219fdfcb80f_240x180.jpg
"Toyota Camry" "$ 27 800 2 317 408 сом" " 2019 г., 2.5 л., автомат,седан, бензин,руль слева, 40 000 км, цвет: серый" https://im.mashina.kg/tachka/images//a/3/2/a32902919aa23f8c15cb51c9ad1bb64d_240x180.jpg
"Kia Sportage" "$ 21 800 1 817 248 сом" " 2018 г., 2 л., автомат,внедорожник 5 дв., дизель,руль слева, 122 000 км, цвет: белый" https://im.mashina.kg/tachka/images//e/3/c/e3cc1b27ac22d59e30821acbe55ab370_240x180.jpg
"Lexus ES" "$ 34 000 2 834 240 сом" " 2016 г., 2.5 л., вариатор,седан, гибрид,руль слева, 74 000 км, цвет: белый" https://im.mashina.kg/tachka/images//8/1/f/81f674e0eb5b291987b75760d458c589_240x180.jpg
"Toyota Camry" "$ 25 000 2 084 000 сом" " 2018 г., 2.5 л., автомат,седан, бензин,руль слева, 66 000 км, цвет: черный" https://im.mashina.kg/tachka/images//a/8/2/a82200c8700401618763b3a306f460d4_240x180.jpg
"Honda Civic" "$ 4 800 400 128 сом" " 2001 г., 1.7 л., вариатор,хэтчбек 5 дв., бензин,руль справа, цвет: белый" https://im.mashina.kg/tachka/images//7/e/d/7ed4bc852a1e9856aeac1263e1c165a0_240x180.jpg
"BMW 7 Серия" "$ 62 000 5 168 320 сом" " 2016 г., 4.4 л., автомат,седан, бензин,руль слева, 52 000 км, цвет: черный" https://im.mashina.kg/tachka/images//4/8/0/480872bd60de4f88b78266b04f7c8822_240x180.jpg
"Mercedes-Benz E-класс" "$ 8 500 708 560 сом" " 2000 г., 3.2 л., автомат,седан, бензин,руль слева, 120 000 км, цвет: синий" https://im.mashina.kg/tachka/images//d/9/4/d94babd7595ab7fe413036e6cb42bd26_240x180.jpg
"Mercedes-Benz E-класс" "$ 13 000 1 083 680 сом" " 2009 г., 2.1 л., автомат,седан, дизель,руль слева, 200 000 км, цвет: черный" https://im.mashina.kg/tachka/images//0/b/6/0b6f90c84fc70099a862970cc6bd4aed_240x180.jpg
"BMW X5" "$ 48 000 4 001 280 сом" " 2016 г., 3 л., автомат,внедорожник 5 дв., дизель,руль слева, 120 000 км, цвет: черный" https://im.mashina.kg/tachka/images//e/e/b/eebe16b5f7e85ee31d44566d313db061_240x180.jpg
"BMW 5 Серия" "$ 5 500 458 480 сом" " 1995 г., 2.5 л., механика,седан, бензин,руль слева, 300 000 км, цвет: белый" https://im.mashina.kg/tachka/images//e/3/0/e305941259efa6c902dba0cb9f960788_240x180.jpg
"Honda Fit" "$ 9 000 750 240 сом" " 2008 г., 1.5 л., автомат,хэтчбек 5 дв., бензин,руль слева, 125 000 км, цвет: хамелеон" https://im.mashina.kg/tachka/images//a/2/1/a21f7176ab529bc1bbb7ce2bc213bdd1_240x180.jpg
"Nissan Rogue" "$ 17 900 1 492 144 сом" " 2016 г., 2.5 л., вариатор,внедорожник 5 дв., бензин,руль слева, 64 000 км, цвет: черный" https://im.mashina.kg/tachka/images//4/9/d/49dc4e4b1f9ad0de7f789d8f999b840b_240x180.jpg
"Mercedes-Benz E-класс" "$ 10 800 900 288 сом" " 2003 г., 3.2 л., автомат,седан, бензин,руль слева, 230 000 км, цвет: хамелеон" https://im.mashina.kg/tachka/images//b/3/a/b3ad0d70625164f500e18fd8c037ef95_240x180.jpg
"Toyota Corolla" "$ 5 938 495 000 сом" " 2006 г., 1.4 л., механика,седан, бензин,руль слева, 305 000 км, цвет: голубой" https://im.mashina.kg/tachka/images//1/6/f/16f8ac48c120ec99a0fe218d0908439e_240x180.jpg
"Lexus ES" "$ 35 800 2 984 288 сом" " 2018 г., 2.5 л., вариатор,седан, гибрид,руль слева, 172 000 км, цвет: белый" https://im.mashina.kg/tachka/images//b/6/2/b6288ca0ede09d90a361737c1c06566e_240x180.jpg
"Lexus RX" "$ 85 000 7 085 600 сом" " 2021 г., 3.5 л., автомат,внедорожник 5 дв., бензин,руль слева, 13 000 км, цвет: черный" https://im.mashina.kg/tachka/images//e/4/e/e4e1c754a2934ad19e9c1bb4a58f5b3d_240x180.jpg
"Toyota Corolla" "$ 23 900 1 992 304 сом" " 2020 г., 1.8 л., вариатор,седан, гибрид,руль слева, 86 000 км, цвет: черный" https://im.mashina.kg/tachka/images//9/0/a/90aa9768cbc0aac196d2dd8fc39a64ef_240x180.jpg
"Toyota Camry" "$ 26 900 2 242 384 сом" " 2019 г., 2.5 л., автомат,седан, бензин,руль слева, 25 100 км, цвет: белый" https://im.mashina.kg/tachka/images//f/6/9/f695142a95189e9dd8252371099abb1e_240x180.jpg
"Toyota Camry" "$ 33 500 2 792 560 сом" " 2021 г., 2.5 л., автомат,седан, бензин,руль слева, 16 000 км, цвет: белый" https://im.mashina.kg/tachka/images//b/a/3/ba3b290ca2b94c133d4b44e6bbb152f5_240x180.jpg
